idx,license,mapping_type,map_name
571168,BSL-1.0,spdx_id,MapExactMatch
1357653,BSD-2-Clause,spdx_id,MapExactID
1030065,MIT,spdx_id,MapExactMatch
7059440,Python-2.0,spdx_id,MapExactID
3782859,GPL-3.0,spdx_id,MapExactID
4438301,BSD-3-Clause,spdx_id,MapExactMatch
3389744,AGPL-3.0-or-later,spdx_id,MapExactMatch
3193221,Elastic-2.0,spdx_id,MapExactMatch
4504002,Jam,spdx_id,MapExactID
2341360,GPL-3.0,spdx_id,MapExactID
4241927,AGPL-3.0-only,spdx_id,MapExactMatch
309804,MIT,spdx_id,MapExactMatch
1030745,MIT,spdx_id,MapExactID
178843,Apache-2.0,spdx_id,MapExactMatch
834289,PSF-2.0,spdx_id,MapExactID
47944,LGPL-3.0,spdx_id,MapExactID
572324,GPL-3.0,spdx_id,MapExactID
1751998,Apache-2.0,spdx_id,MapExactMatch
113703,,unknown,MapNA
6077482,AGPL-3.0,spdx_id,MapExactID
4963415,WTFPL,spdx_id,MapExactMatch
310422,Zlib,spdx_id,MapExactID
5029071,BSD-3-Clause-Modification,spdx_id,MapExactID
1359287,GPL-2.0,spdx_id,MapExactID
2145974,CC-BY-SA-3.0,spdx_id,MapExactID
507579,WTFPL,spdx_id,MapExactMatch
4636422,LGPL-3.0,spdx_id,MapExactID
1032092,Unlicense,spdx_id,MapExactMatch
49100,LGPL-3.0,spdx_id,MapExactID
5751000,EUPL-1.2,spdx_id,MapExactMatch
311523,Apache-2.0,spdx_id,MapExactMatch
115030,MIT,spdx_id,MapExactMatch
2539919,CC0-1.0,spdx_id,MapExactMatch
2474711,,unknown,MapNA
1753845,AGPL-3.0-only,spdx_id,MapExactMatch
443176,GPL-3.0,spdx_id,MapExactMatch
1426343,,unknown,MapNA
3064976,Apache-2.0,spdx_id,MapExactMatch
115907,MPL-2.0,spdx_id,MapExactMatch
1361105,GPL-3.0-or-later,spdx_id,MapExactID
443665,AGPL-3.0-only,spdx_id,MapExactMatch
574795,Apache-2.0,spdx_id,MapExactID
1557876,Apache-2.0,spdx_id,MapExactMatch
4048253,CPAL-1.0,spdx_id,MapExactID
5293558,CECILL-B,spdx_id,MapExactMatch
6473253,GPL-3.0-only,spdx_id,MapExactID
6604389,CECILL-2.0,spdx_id,MapExactID
313048,MIT,spdx_id,MapExactMatch
51075,CC0-1.0,spdx_id,MapExactMatch
4900804,AGPL-3.0-only,spdx_id,MapExactMatch
7587841,Apache-2.0,spdx_id,MapExactMatch
6080644,MPL-2.0,spdx_id,MapExactID
51447,Apache-2.0,spdx_id,MapExactMatch
575813,BSD-2-Clause,spdx_id,MapExactMatch
2542004,EPICS,spdx_id,MapExactMatch
3197366,BSD-3-Clause,spdx_id,MapExactMatch
2542013,EPICS,spdx_id,MapExactID
248459,CC-BY-SA-3.0,spdx_id,MapExactID
576142,GPL-3.0,spdx_id,MapExactID
1034985,BSD-2-Clause,spdx_id,MapExactID
6146823,GPL-2.0-or-later,spdx_id,MapExactID
1166126,GPL-3.0,spdx_id,MapExactID
5098404,Hippocratic-2.1,spdx_id,MapExactMatch
2083752,LGPL-3.0-or-later,spdx_id,MapExactID
445465,GLWTPL,spdx_id,MapExactID
3329541,,unknown,MapNA
3591845,CDDL-1.0,spdx_id,MapExactID
2871137,GPL-2.0,spdx_id,MapExactID
2871144,GPL-3.0,spdx_id,MapExactID
512119,LGPL-2.1,spdx_id,MapExactID
1364100,OSL-3.0,spdx_id,MapExactID
1560776,BSD-2-Clause,spdx_id,MapExactID
3002661,PolyForm-Noncommercial-1.0.0,spdx_id,MapExactID
1036791,X11,spdx_id,MapExactID
1102355,BSD-3-Clause-Clear,spdx_id,MapExactMatch
1168072,BlueOak-1.0.0,spdx_id,MapExactID
2020225,Beerware,spdx_id,MapExactID
1037193,AGPL-3.0,spdx_id,MapExactID
2020484,WTFPL,spdx_id,MapExactMatch
3855544,GPL-3.0-or-later,spdx_id,MapExactID
3069128,CECILL-C,spdx_id,MapExactID
4904137,MulanPSL-2.0,spdx_id,MapExactMatch
5166328,AGPL-3.0-or-later,spdx_id,MapExactID
2348368,Cube,spdx_id,MapExactID
316815,Apache-2.0,spdx_id,MapExactID
1562023,MIT-0,spdx_id,MapExactMatch
1889746,,unknown,MapNA
2741898,Apache-2.0,spdx_id,MapExactMatch
775873,JSON,spdx_id,MapExactMatch
4118395,GPL-3.0,spdx_id,MapExactID
5232947,PostgreSQL,spdx_id,MapExactID
2349423,BSD-2-Clause,spdx_id,MapExactMatch
776654,BSD-2-Clause,spdx_id,MapExactID
1825321,GPL-2.0,spdx_id,MapExactID
3005153,AGPL-1.0-or-later,spdx_id,MapExactID
3988307,AGPL-3.0-only,spdx_id,MapExactMatch
6282101,AGPL-3.0,spdx_id,MapExactID
5692373,MPL-2.0-no-copyleft-exception,spdx_id,MapExactMatch
4578466,LGPL-2.1,spdx_id,MapExactID
6676408,AGPL-3.0-only,spdx_id,MapExactMatch
122818,GPL-2.0-only,spdx_id,MapExactID
5496843,CECILL-2.1,spdx_id,MapExactMatch
254141,Zlib,spdx_id,MapExactID
254177,wxWindows,spdx_id,MapExactID
7463171,GPL-3.0,spdx_id,MapExactID
319852,LGPL-2.1-only,spdx_id,MapExactID
123276,Apache-2.0,spdx_id,MapExactMatch
1106387,Apache-2.0,spdx_id,MapExactMatch
58044,Unlicense,spdx_id,MapExactID
58074,GPL-3.0,spdx_id,MapExactID
58206,,unknown,MapNA
58215,MIT,spdx_id,MapExactID
1696800,BSD-2-Clause,spdx_id,MapExactID
976114,,unknown,MapNA
517374,MulanPSL-2.0,spdx_id,MapExactMatch
648546,BUSL-1.1,spdx_id,MapExactMatch
845398,LGPL-2.0,spdx_id,MapExactID
5695115,AGPL-3.0-only,spdx_id,MapExactMatch
5564125,MIT,spdx_id,MapExactID
5564225,GPL-2.0,spdx_id,MapExactID
5105753,PostgreSQL,spdx_id,MapExactMatch
190761,AGPL-3.0-only,spdx_id,MapExactMatch
453002,,unknown,MapNA
7596512,Python-2.0,spdx_id,MapExactMatch
5172033,EUPL-1.2,spdx_id,MapExactMatch
60768,LGPL-2.1,spdx_id,MapExactID
2944376,Apache-2.0,spdx_id,MapExactMatch
2551227,CC0-1.0,spdx_id,MapExactMatch
388693,Nokia,spdx_id,MapExactID
1371862,Apache-2.0,spdx_id,MapExactMatch
5762873,LPPL-1.3c,spdx_id,MapExactID
3862405,BSD-3-Clause,spdx_id,MapExactID
61342,AFL-3.0,spdx_id,MapExactID
7270491,CC-BY-4.0,spdx_id,MapExactID
2421057,MPL-1.1,spdx_id,MapExactID
5829073,BSD-2-Clause,spdx_id,MapExactMatch
5501402,WTFPL,spdx_id,MapExactMatch
7139810,MIT,spdx_id,MapExactID
389728,CECILL-B,spdx_id,MapExactMatch
4518588,Apache-2.0,spdx_id,MapExactMatch
2749144,Artistic-2.0,spdx_id,MapExactID
62189,Apache-2.0,spdx_id,MapExactID
1110999,BSD-3-Clause-Attribution,spdx_id,MapExactMatch
521247,BUSL-1.1,spdx_id,MapExactID
587317,Apache-2.0,spdx_id,MapExactMatch
3798652,SSPL-1.0,spdx_id,MapExactID
7599793,GPL-3.0,spdx_id,MapExactID
5568299,AGPL-3.0,spdx_id,MapExactID
3798867,MIT,spdx_id,MapExactID
63673,CECILL-2.1,spdx_id,MapExactID
4192441,AGPL-3.0-only,spdx_id,MapExactMatch
719047,CECILL-2.1,spdx_id,MapExactID
63870,Apache-2.0,spdx_id,MapExactMatch
5503379,CECILL-B,spdx_id,MapExactID
194977,CC0-1.0,spdx_id,MapExactID
129485,,unknown,MapNA
3602935,Apache-2.0,spdx_id,MapExactMatch
3668499,Elastic-2.0,spdx_id,MapExactID
1767959,BSL-1.0,spdx_id,MapExactID
2620052,LGPL-3.0,spdx_id,MapExactID
1112757,Apache-2.0,spdx_id,MapExactMatch
3930880,Unlicense,spdx_id,MapExactMatch
523138,AGPL-3.0-only,spdx_id,MapExactMatch
64538,GPL-2.0,spdx_id,MapExactID
4127809,BSD-2-Clause,spdx_id,MapExactMatch
4521029,GPL-2.0,spdx_id,MapExactID
1572022,CC-BY-SA-4.0,spdx_id,MapExactID
64746,MIT,spdx_id,MapExactMatch
589062,Apache-2.0,spdx_id,MapExactMatch
1572155,Artistic-2.0,spdx_id,MapExactID
3997224,CC-BY-4.0,spdx_id,MapExactID
5308167,CC-BY-SA-4.0,spdx_id,MapExactID
1703763,MIT,spdx_id,MapExactID
65509,BSD-3-Clause,spdx_id,MapExactID
131058,JSON,spdx_id,MapExactMatch
